OBJECTID,problem,personSearch,vehicleSearch,preRace,race,gender,policePrecinct
105584,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
157179,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,4.0
74802,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
54819,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
39209,Suspicious Vehicle (P),NO,NO,Black,Black,Male,1.0
137612,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,3.0
41585,Suspicious Person (P),NO,NO,Black,Black,Female,4.0
19193,Truancy (P),NO,NO,Latino,Latino,Male,2.0
121052,Suspicious Person (P),NO,NO,White,White,Female,1.0
9930,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
39989,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
92205,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
150647,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
135213,Traffic Law Enforcement (P),YES,YES,Black,East African,Male,3.0
89761,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
70689,Traffic Law Enforcement (P),YES,YES,White,White,Male,4.0
45718,Suspicious Person (P),NO,NO,Native American,Native American,Male,3.0
51817,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
109466,Traffic Law Enforcement (P),NO,NO,Latino,Latino,Male,3.0
87832,Suspicious Person (P),YES,NO,Black,Other,Male,1.0
143058,Suspicious Vehicle (P),YES,NO,White,White,Male,5.0
6411,Traffic Law Enforcement (P),NO,NO,Black,White,Male,4.0
113422,Suspicious Person (P),NO,NO,White,White,Male,5.0
23185,Suspicious Vehicle (P),NO,NO,Black,Black,Male,3.0
157672,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
19775,Traffic Law Enforcement (P),YES,NO,Black,Black,Male,2.0
46603,Suspicious Vehicle (P),YES,YES,Black,Black,Male,4.0
18835,Suspicious Person (P),NO,NO,White,White,Male,5.0
91264,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
24997,Suspicious Person (P),NO,NO,Other,Other,Male,3.0
87792,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
18202,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,2.0
38580,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
68546,Suspicious Person (P),NO,NO,Black,Other,Female,1.0
149871,Suspicious Person (P),NO,NO,White,White,Male,3.0
95930,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
50313,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
131188,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
46586,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
76333,Suspicious Person (P),YES,YES,Black,Black,Male,3.0
89273,Suspicious Vehicle (P),NO,NO,East African,East African,Female,5.0
142096,Traffic Law Enforcement (P),YES,YES,White,White,Male,3.0
30339,Traffic Law Enforcement (P),NO,NO,White,White,Male,1.0
31907,Suspicious Person (P),NO,NO,Native American,Native American,Male,5.0
25078,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
96841,Traffic Law Enforcement (P),NO,NO,White,White,Male,4.0
107261,Suspicious Person (P),YES,NO,White,White,Female,1.0
2467,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,2.0
13292,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
89017,Suspicious Person (P),NO,NO,White,White,Female,2.0
89759,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
133695,Suspicious Person (P),NO,NO,White,White,Male,2.0
51571,Suspicious Person (P),NO,NO,Native American,Native American,Male,5.0
93903,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
30184,Traffic Law Enforcement (P),NO,NO,East African,East African,Male,1.0
12041,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
54323,Suspicious Person (P),NO,NO,White,White,Male,5.0
5954,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
112715,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
128628,Suspicious Person (P),NO,NO,Native American,Native American,Female,3.0
60368,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
72419,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
112020,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
59438,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
136598,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,3.0
129044,Suspicious Person (P),NO,NO,White,White,Male,5.0
36509,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,1.0
44784,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
19965,Suspicious Vehicle (P),YES,YES,Black,Black,Male,5.0
70929,Suspicious Vehicle (P),YES,YES,Black,Black,Male,2.0
42068,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,1.0
52193,Suspicious Person (P),YES,NO,White,White,Male,5.0
7802,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,5.0
48286,Suspicious Person (P),NO,NO,East African,East African,Male,1.0
61954,Suspicious Person (P),NO,NO,White,White,Female,1.0
67233,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
68171,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
12205,Suspicious Person (P),YES,YES,Black,Black,Male,3.0
99059,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
83110,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,1.0
123209,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
119237,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
52622,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
19910,Attempt Pick-Up (P),YES,NO,Latino,Latino,Male,4.0
14509,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
65683,Suspicious Person (P),NO,NO,Black,Black,Female,3.0
4111,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
418,Suspicious Person (P),YES,NO,Black,Black,Male,5.0
11629,Suspicious Person (P),NO,NO,White,White,Male,1.0
23789,Traffic Law Enforcement (P),NO,NO,Other,Black,Male,3.0
49360,Suspicious Vehicle (P),NO,NO,Black,Black,Male,3.0
156345,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,1.0
71985,Traffic Law Enforcement (P),NO,NO,Other,Other,Male,4.0
108870,Traffic Law Enforcement (P),YES,YES,East African,East African,Male,1.0
51466,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
53515,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
145931,Traffic Law Enforcement (P),YES,YES,White,White,Male,2.0
107939,Suspicious Person (P),NO,NO,Native American,Native American,Male,5.0
23430,Suspicious Person (P),NO,NO,Other,Other,Male,1.0
23552,Suspicious Person (P),NO,NO,Black,Black,Female,4.0
70261,Suspicious Person (P),YES,NO,White,White,Male,5.0
117901,Suspicious Person (P),NO,NO,White,White,Male,4.0
140419,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
77717,Traffic Law Enforcement (P),YES,NO,Native American,Native American,Male,2.0
34539,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,2.0
156910,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,3.0
61399,Traffic Law Enforcement (P),YES,NO,White,White,Female,5.0
86611,Traffic Law Enforcement (P),YES,YES,White,White,Male,3.0
119453,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,2.0
115000,Suspicious Person (P),NO,NO,White,White,Female,1.0
30225,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,5.0
135931,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
43715,Suspicious Person (P),YES,YES,Black,Black,Male,4.0
94072,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
160490,Suspicious Person (P),NO,NO,White,White,Male,4.0
153879,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
126396,Suspicious Person (P),NO,NO,White,White,Male,5.0
85730,Traffic Law Enforcement (P),NO,NO,White,Black,Male,5.0
65195,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
51895,Suspicious Person (P),NO,NO,White,White,Male,2.0
129893,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
41584,Suspicious Person (P),NO,NO,Native American,Native American,Female,1.0
131883,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
63909,Suspicious Person (P),NO,NO,White,White,Male,5.0
108672,Suspicious Person (P),NO,NO,White,White,Male,5.0
120603,Suspicious Vehicle (P),NO,NO,Latino,Latino,Male,2.0
59191,Suspicious Vehicle (P),NO,NO,Black,Black,Male,4.0
6499,Attempt Pick-Up (P),YES,NO,White,White,Male,3.0
60245,Traffic Law Enforcement (P),NO,NO,White,Asian,Male,5.0
52374,Suspicious Person (P),YES,NO,White,Black,Male,3.0
57752,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
93780,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
92038,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
12357,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
33758,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
132884,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
32799,Suspicious Person (P),NO,NO,White,White,Female,3.0
159894,Suspicious Person (P),NO,NO,White,White,Male,1.0
49602,Truancy (P),YES,NO,Native American,Native American,Male,1.0
2788,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
64499,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
152087,Suspicious Person (P),NO,NO,White,White,Male,1.0
91780,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
18272,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
44483,Suspicious Person (P),NO,NO,Native American,Native American,Female,3.0
51901,Suspicious Person (P),NO,NO,White,White,Male,1.0
43862,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
76629,Traffic Law Enforcement (P),NO,NO,White,White,Male,1.0
27042,Traffic Law Enforcement (P),NO,NO,White,White,Male,3.0
25489,Suspicious Person (P),NO,NO,White,White,Female,3.0
7000,Attempt Pick-Up (P),NO,NO,White,White,Male,2.0
108716,Suspicious Person (P),YES,NO,East African,East African,Male,3.0
142250,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
129287,Suspicious Person (P),NO,NO,White,White,Male,5.0
80571,Traffic Law Enforcement (P),YES,YES,White,White,Male,2.0
125301,Suspicious Vehicle (P),NO,NO,Latino,Latino,Male,3.0
63158,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
32696,Suspicious Person (P),NO,NO,East African,East African,Male,1.0
3108,Suspicious Person (P),NO,NO,Latino,Latino,Male,3.0
121777,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
84602,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
39747,Suspicious Person (P),YES,YES,Black,Black,Male,4.0
49620,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
30595,Suspicious Person (P),NO,NO,White,White,Male,2.0
116280,Traffic Law Enforcement (P),NO,NO,Native American,Native American,Male,2.0
36264,Suspicious Person (P),NO,NO,White,White,Male,5.0
36580,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
95276,Suspicious Person (P),NO,NO,White,White,Male,5.0
59752,Attempt Pick-Up (P),YES,NO,Black,Black,Male,2.0
21643,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,4.0
131705,Traffic Law Enforcement (P),NO,NO,East African,East African,Male,1.0
110022,Suspicious Person (P),YES,NO,White,White,Male,4.0
156176,Suspicious Person (P),NO,NO,White,White,Male,5.0
141502,Suspicious Person (P),NO,NO,East African,East African,Female,3.0
115821,Suspicious Person (P),NO,NO,White,White,Male,5.0
78400,Suspicious Person (P),NO,NO,White,White,Male,4.0
114458,Suspicious Vehicle (P),NO,NO,Black,Black,Female,3.0
126012,Suspicious Person (P),YES,NO,Native American,Native American,Male,3.0
79213,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
83261,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
123775,Traffic Law Enforcement (P),NO,NO,White,White,Female,1.0
46763,Traffic Law Enforcement (P),NO,NO,White,Black,Male,5.0
34546,Suspicious Person (P),NO,NO,Native American,Native American,Male,5.0
110329,Traffic Law Enforcement (P),NO,NO,White,White,Female,3.0
41778,Suspicious Person (P),YES,NO,Black,Black,Male,3.0
130155,Suspicious Vehicle (P),NO,NO,Black,Black,Male,3.0
6819,Suspicious Person (P),NO,NO,Other,Other,Male,4.0
29874,Suspicious Person (P),NO,NO,White,White,Male,2.0
22039,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
17681,Suspicious Vehicle (P),NO,NO,Black,Black,Male,2.0
35421,Suspicious Person (P),NO,NO,White,White,Male,4.0
85191,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
24651,Suspicious Person (P),NO,NO,White,White,Male,3.0
101477,Suspicious Vehicle (P),NO,NO,Native American,Native American,Female,3.0
24994,Suspicious Person (P),NO,NO,White,White,Female,3.0
137071,Traffic Law Enforcement (P),NO,NO,East African,East African,Female,5.0
40506,Suspicious Person (P),YES,NO,Black,Native American,Female,3.0
157772,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,1.0
87592,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
96126,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,1.0
98899,Attempt Pick-Up (P),NO,NO,Black,Black,Male,4.0
159905,Suspicious Person (P),YES,NO,White,White,Male,1.0
50336,Suspicious Vehicle (P),NO,NO,White,White,Male,3.0
20981,Traffic Law Enforcement (P),NO,NO,Black,White,Male,2.0
145057,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
65635,Suspicious Person (P),YES,NO,Black,Black,Male,3.0
4907,Traffic Law Enforcement (P),NO,NO,White,White,Male,4.0
22557,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,1.0
107149,Attempt Pick-Up (P),NO,NO,Black,Black,Female,4.0
133250,Suspicious Person (P),NO,NO,Native American,Native American,Male,5.0
1418,Suspicious Person (P),NO,NO,Latino,Latino,Male,5.0
20571,Suspicious Person (P),NO,NO,White,White,Male,1.0
117692,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,5.0
52888,Suspicious Person (P),NO,NO,Other,Other,Male,1.0
156746,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
121810,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
63066,Attempt Pick-Up (P),NO,NO,Black,Black,Female,4.0
101360,Traffic Law Enforcement (P),YES,NO,Black,Black,Male,5.0
113147,Suspicious Person (P),NO,NO,White,White,Male,1.0
57759,Suspicious Person (P),YES,NO,White,White,Male,3.0
43410,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
117264,Suspicious Vehicle (P),YES,YES,Black,White,Female,4.0
101105,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,1.0
51913,Suspicious Person (P),YES,NO,Black,Black,Male,5.0
160609,Suspicious Person (P),NO,NO,White,White,Male,1.0
27609,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
119644,Suspicious Person (P),YES,NO,Black,Black,Female,4.0
103240,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
57573,Suspicious Person (P),NO,NO,Black,Black,Female,2.0
19049,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
113611,Suspicious Person (P),YES,NO,Black,Black,Male,5.0
131962,Traffic Law Enforcement (P),NO,NO,Latino,Latino,Female,2.0
3159,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
31440,Suspicious Person (P),NO,NO,White,White,Male,1.0
79483,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
14882,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
130729,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
121909,Suspicious Person (P),NO,NO,Native American,Native American,Male,3.0
91233,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
36016,Suspicious Person (P),YES,NO,Native American,Native American,Male,3.0
107389,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
155640,Suspicious Person (P),NO,NO,Black,Black,Male,2.0
13865,Suspicious Vehicle (P),NO,NO,White,White,Male,1.0
62643,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,5.0
127773,Suspicious Person (P),YES,NO,Native American,Native American,Female,3.0
90049,Suspicious Person (P),NO,NO,White,White,Male,5.0
131824,Suspicious Vehicle (P),NO,NO,Black,Black,Male,5.0
85754,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
77508,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,1.0
23609,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
81016,Suspicious Person (P),YES,NO,Native American,Native American,Male,3.0
114068,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
108795,Suspicious Vehicle (P),NO,NO,Latino,Latino,Male,5.0
84242,Suspicious Vehicle (P),NO,NO,Black,Black,Male,3.0
40173,Suspicious Person (P),NO,NO,Native American,Native American,Male,5.0
130587,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
26326,Suspicious Person (P),NO,NO,White,White,Male,1.0
118069,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
20820,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
5386,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,2.0
44572,Suspicious Vehicle (P),NO,NO,Latino,Latino,Male,3.0
154767,Suspicious Person (P),NO,NO,White,White,Male,2.0
57453,Suspicious Person (P),NO,NO,White,White,Male,5.0
1333,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
95672,Suspicious Person (P),YES,NO,Latino,Other,Male,4.0
95501,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
42758,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,2.0
153659,Suspicious Vehicle (P),NO,NO,White,White,Male,4.0
146787,Suspicious Person (P),NO,NO,White,White,Male,4.0
40846,Attempt Pick-Up (P),NO,NO,Black,Black,Female,1.0
14869,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
31776,Suspicious Person (P),NO,NO,Asian,Asian,Male,1.0
781,Suspicious Person (P),YES,NO,White,White,Male,2.0
146406,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
87387,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
127038,Suspicious Person (P),YES,NO,Black,Black,Male,5.0
38621,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
131765,Attempt Pick-Up (P),NO,NO,White,White,Male,4.0
89356,Suspicious Person (P),NO,NO,White,White,Male,5.0
80683,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
150674,Traffic Law Enforcement (P),NO,YES,Black,Black,Male,1.0
153400,Suspicious Person (P),YES,NO,Black,Black,Male,5.0
2464,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
40881,Suspicious Person (P),NO,NO,East African,East African,Male,5.0
152534,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
130544,Suspicious Person (P),NO,NO,White,White,Male,1.0
134461,Traffic Law Enforcement (P),NO,YES,Black,Black,Male,1.0
66826,Suspicious Person (P),NO,NO,Black,Black,Male,2.0
41162,Suspicious Vehicle (P),YES,YES,White,White,Male,2.0
40711,Suspicious Person (P),NO,NO,Black,Black,Male,2.0
147668,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
35886,Suspicious Person (P),NO,NO,Native American,Native American,Male,5.0
20311,Traffic Law Enforcement (P),NO,NO,Latino,Latino,Male,2.0
114211,Suspicious Vehicle (P),NO,NO,White,White,Male,4.0
7495,Suspicious Person (P),NO,NO,White,White,Female,3.0
32667,Suspicious Person (P),NO,NO,White,White,Male,5.0
84116,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
75328,Suspicious Person (P),NO,NO,White,White,Male,2.0
20372,Suspicious Person (P),NO,NO,White,White,Male,5.0
78534,Suspicious Person (P),NO,NO,Black,Black,Male,2.0
38177,Suspicious Person (P),NO,NO,White,White,Male,2.0
43860,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
29918,Suspicious Person (P),NO,NO,Native American,Native American,Female,3.0
14095,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
89308,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,2.0
89967,Attempt Pick-Up (P),NO,NO,White,White,Male,4.0
846,Suspicious Person (P),NO,NO,White,White,Male,5.0
57265,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,2.0
29056,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
145592,Suspicious Vehicle (P),YES,YES,Latino,Latino,Male,4.0
9109,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
74678,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
148652,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
57078,Suspicious Person (P),NO,NO,Black,Black,Female,3.0
12865,Suspicious Person (P),NO,NO,Black,Black,Female,1.0
71972,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
157613,Traffic Law Enforcement (P),NO,NO,White,White,Male,3.0
25079,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
58617,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
158313,Traffic Law Enforcement (P),NO,NO,Latino,Latino,Male,5.0
104530,Suspicious Person (P),YES,NO,Black,Black,Male,3.0
85775,Traffic Law Enforcement (P),YES,YES,East African,East African,Male,5.0
44080,Traffic Law Enforcement (P),NO,NO,White,Other,Male,5.0
48645,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
120191,Suspicious Person (P),YES,NO,Black,Black,Male,3.0
90852,Attempt Pick-Up (P),YES,NO,Latino,Latino,Male,3.0
131973,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
55281,Suspicious Vehicle (P),YES,YES,Black,Black,Female,3.0
21854,Suspicious Person (P),NO,NO,White,White,Male,2.0
154846,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,1.0
114237,Traffic Law Enforcement (P),NO,NO,East African,East African,Male,3.0
