OBJECTID,problem,personSearch,vehicleSearch,preRace,race,gender,policePrecinct
27765,Suspicious Person (P),YES,NO,White,White,Male,4.0
91820,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,2.0
69873,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,5.0
29513,Suspicious Vehicle (P),YES,YES,Black,Black,Male,1.0
117807,Suspicious Vehicle (P),NO,NO,White,White,Male,4.0
89565,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
52490,Suspicious Person (P),NO,NO,White,Native American,Male,4.0
98026,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
9980,Traffic Law Enforcement (P),NO,NO,Other,Other,Male,5.0
76714,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,1.0
129556,Suspicious Person (P),NO,NO,White,White,Male,1.0
21255,Suspicious Person (P),NO,NO,White,White,Male,2.0
16272,Suspicious Vehicle (P),NO,NO,White,White,Female,2.0
128634,Attempt Pick-Up (P),NO,NO,White,White,Male,2.0
139549,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
123305,Suspicious Person (P),NO,NO,White,White,Female,1.0
21299,Suspicious Person (P),YES,NO,Black,Black,Male,3.0
126093,Suspicious Vehicle (P),NO,NO,Black,Black,Male,4.0
13901,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
64757,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
131511,Suspicious Vehicle (P),NO,NO,White,White,Male,1.0
54337,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,2.0
78169,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
116925,Suspicious Person (P),NO,NO,White,White,Male,2.0
27604,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
34703,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
37736,Suspicious Person (P),NO,NO,White,White,Male,4.0
43685,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
111862,Attempt Pick-Up (P),NO,NO,Native American,Native American,Male,4.0
139094,Traffic Law Enforcement (P),NO,NO,White,White,Female,1.0
95840,Curfew Violations (P),YES,NO,East African,East African,Male,1.0
14888,Traffic Law Enforcement (P),NO,NO,White,White,Male,4.0
159601,Suspicious Person (P),NO,NO,Black,Black,Male,2.0
106510,Suspicious Person (P),NO,NO,White,White,Male,1.0
22890,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
41317,Suspicious Vehicle (P),NO,NO,Native American,Other,Female,3.0
158627,Suspicious Person (P),YES,NO,Black,Black,Male,3.0
115699,Traffic Law Enforcement (P),NO,NO,White,Black,Female,2.0
149721,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
49986,Suspicious Vehicle (P),NO,NO,Latino,Latino,Male,3.0
79366,Suspicious Person (P),NO,NO,Black,Black,Male,2.0
13424,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,2.0
130497,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,1.0
4113,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
120471,Suspicious Vehicle (P),YES,YES,Black,Black,Male,5.0
97589,Suspicious Person (P),NO,NO,Latino,Latino,Male,3.0
82670,Suspicious Vehicle (P),NO,NO,Black,Black,Male,3.0
3904,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
136364,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
38421,Suspicious Person (P),NO,NO,Native American,Native American,Male,1.0
150314,Traffic Law Enforcement (P),YES,YES,East African,East African,Male,1.0
39041,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,2.0
106611,Suspicious Person (P),NO,NO,White,White,Male,1.0
122906,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,2.0
61787,Suspicious Person (P),YES,YES,Native American,Native American,Male,3.0
116739,Suspicious Vehicle (P),NO,NO,Black,Black,Male,4.0
28835,Suspicious Person (P),NO,NO,Native American,Native American,Female,3.0
99429,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
159184,Suspicious Person (P),YES,NO,White,White,Male,4.0
84534,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
46648,Suspicious Person (P),NO,NO,Native American,Native American,Male,5.0
142287,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
140553,Suspicious Person (P),YES,NO,White,White,Female,1.0
29517,Attempt Pick-Up (P),YES,NO,Black,Black,Male,4.0
139834,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
50985,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
33952,Suspicious Person (P),NO,NO,White,White,Female,5.0
115520,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
22809,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
32120,Attempt Pick-Up (P),NO,NO,White,White,Female,2.0
131472,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
133055,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,2.0
24509,Suspicious Person (P),YES,NO,White,White,Female,3.0
41586,Traffic Law Enforcement (P),NO,NO,White,White,Male,1.0
139242,Attempt Pick-Up (P),NO,NO,White,White,Male,4.0
88133,Suspicious Person (P),NO,NO,Black,Native American,Female,3.0
77460,Suspicious Vehicle (P),YES,YES,Native American,Native American,Male,2.0
118145,Suspicious Person (P),NO,NO,East African,East African,Male,1.0
96833,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,2.0
137692,Suspicious Person (P),NO,NO,East African,East African,Male,1.0
18928,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,2.0
32671,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
13535,Suspicious Person (P),YES,NO,Black,Black,Female,4.0
40400,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
4978,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
34580,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
32091,Suspicious Person (P),NO,NO,Other,Other,Male,3.0
123113,Suspicious Person (P),NO,NO,White,White,Male,5.0
105420,Traffic Law Enforcement (P),YES,YES,Asian,Asian,Male,4.0
21918,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,1.0
33742,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,2.0
113293,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,1.0
33136,Suspicious Person (P),YES,NO,Native American,Native American,Male,3.0
99241,Suspicious Vehicle (P),NO,NO,Black,Black,Male,1.0
8808,Suspicious Person (P),NO,NO,Black,Black,Female,1.0
83623,Suspicious Vehicle (P),YES,YES,Black,Black,Male,5.0
52922,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,1.0
15114,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
119948,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
88239,Suspicious Person (P),NO,NO,White,White,Male,3.0
75277,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
141497,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
100920,Suspicious Person (P),NO,NO,White,White,Male,5.0
77899,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,1.0
128340,Attempt Pick-Up (P),NO,NO,Black,Black,Male,4.0
147937,Traffic Law Enforcement (P),NO,NO,White,White,Male,1.0
76274,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
40679,Suspicious Person (P),NO,NO,White,White,Female,1.0
55781,Suspicious Person (P),NO,NO,White,White,Gender Non-Conforming,3.0
124303,Suspicious Person (P),YES,YES,Black,Black,Female,3.0
148396,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
126787,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
154289,Suspicious Person (P),NO,NO,White,White,Female,1.0
64478,Suspicious Person (P),YES,NO,White,White,Male,1.0
95135,Suspicious Person (P),NO,NO,White,White,Male,1.0
159731,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
38989,Suspicious Person (P),NO,NO,Native American,Native American,Female,1.0
37377,Suspicious Person (P),NO,NO,Native American,Native American,Female,3.0
57005,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
72021,Traffic Law Enforcement (P),NO,NO,White,White,Female,1.0
43604,Suspicious Person (P),NO,NO,Native American,Native American,Female,1.0
38007,Suspicious Person (P),NO,NO,White,White,Female,5.0
87115,Traffic Law Enforcement (P),NO,NO,White,White,Male,3.0
83958,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
136075,Suspicious Vehicle (P),NO,NO,Black,Black,Female,5.0
152204,Attempt Pick-Up (P),YES,NO,Native American,Native American,Male,3.0
120703,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
68035,Suspicious Person (P),NO,NO,Native American,Native American,Male,3.0
124721,Suspicious Person (P),NO,NO,White,White,Male,3.0
139528,Suspicious Vehicle (P),NO,NO,Black,Black,Male,2.0
65568,Attempt Pick-Up (P),NO,NO,Latino,Latino,Male,3.0
136201,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,3.0
24927,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
30870,Traffic Law Enforcement (P),NO,NO,White,White,Male,3.0
26006,Suspicious Vehicle (P),NO,NO,Other,Other,Male,3.0
67064,Attempt Pick-Up (P),YES,NO,Latino,Latino,Male,2.0
83769,Traffic Law Enforcement (P),YES,YES,White,White,Male,2.0
80171,Suspicious Vehicle (P),NO,YES,White,White,Male,3.0
95541,Traffic Law Enforcement (P),NO,YES,Black,Black,Male,1.0
115197,Traffic Law Enforcement (P),NO,NO,Latino,Latino,Female,2.0
80919,Suspicious Person (P),NO,NO,Native American,Native American,Male,1.0
158999,Suspicious Vehicle (P),NO,NO,White,White,Male,2.0
30297,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
89312,Traffic Law Enforcement (P),NO,NO,White,White,Female,4.0
156409,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
95784,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
94488,Suspicious Person (P),YES,NO,Black,Black,Female,4.0
148827,Suspicious Person (P),NO,NO,White,White,Male,4.0
28170,Suspicious Person (P),NO,NO,Native American,Native American,Female,5.0
16169,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
104506,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
2169,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
161242,Suspicious Vehicle (P),NO,NO,Black,Black,Female,4.0
126766,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
91715,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
13712,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
76583,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
82189,Suspicious Person (P),NO,NO,White,White,Male,2.0
39266,Suspicious Vehicle (P),NO,YES,Black,Black,Male,5.0
90220,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
34853,Suspicious Person (P),NO,NO,White,White,Male,5.0
28211,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
128288,Suspicious Vehicle (P),YES,YES,Asian,Asian,Male,4.0
42830,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
8776,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
90912,Suspicious Person (P),YES,NO,White,Black,Female,5.0
67109,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
16154,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
105632,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
157102,Suspicious Person (P),YES,YES,White,White,Male,4.0
114229,Suspicious Vehicle (P),NO,NO,East African,East African,Male,5.0
73774,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
23564,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
132542,Suspicious Vehicle (P),NO,YES,White,White,Male,3.0
149793,Suspicious Person (P),YES,NO,White,White,Male,3.0
138396,Suspicious Person (P),NO,NO,Black,Black,Female,3.0
101817,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
79974,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
38333,Attempt Pick-Up (P),YES,YES,Black,Black,Male,4.0
100768,Suspicious Vehicle (P),NO,NO,Black,Black,Male,3.0
83975,Suspicious Vehicle (P),NO,NO,White,White,Male,3.0
93827,Attempt Pick-Up (P),NO,NO,White,White,Male,2.0
96338,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
108581,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
148584,Traffic Law Enforcement (P),YES,NO,White,White,Female,5.0
81193,Suspicious Person (P),NO,NO,White,White,Female,2.0
38331,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
130256,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,1.0
138151,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
135440,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
13649,Suspicious Person (P),NO,NO,Native American,Native American,Male,1.0
36393,Suspicious Person (P),NO,NO,East African,East African,Male,5.0
153507,Suspicious Person (P),NO,NO,White,White,Female,1.0
34774,Suspicious Person (P),NO,NO,White,White,Male,2.0
15715,Suspicious Vehicle (P),YES,YES,White,Native American,Female,4.0
126702,Suspicious Vehicle (P),NO,YES,Black,Black,Male,4.0
151208,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
117746,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,3.0
12271,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
44015,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,3.0
35732,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
62401,Traffic Law Enforcement (P),YES,YES,White,White,Male,4.0
67486,Suspicious Person (P),NO,NO,Black,Black,Male,2.0
71682,Suspicious Vehicle (P),NO,NO,White,White,Male,3.0
139782,Suspicious Person (P),NO,NO,Native American,Native American,Male,3.0
46597,Suspicious Vehicle (P),NO,NO,White,White,Female,3.0
43187,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
21304,Attempt Pick-Up (P),YES,NO,Native American,Native American,Female,3.0
53319,Suspicious Vehicle (P),NO,NO,Black,Black,Female,4.0
58756,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
125267,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
125335,Suspicious Person (P),NO,NO,Black,Black,Female,5.0
123092,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
28006,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
107447,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
43997,Traffic Law Enforcement (P),YES,NO,White,White,Male,5.0
55197,Suspicious Person (P),YES,NO,White,White,Male,4.0
120067,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
72696,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
154257,Suspicious Person (P),NO,NO,East African,East African,Female,5.0
104557,Traffic Law Enforcement (P),YES,NO,Black,Black,Male,5.0
4115,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,2.0
33212,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,4.0
86268,Suspicious Person (P),NO,NO,White,White,Male,5.0
33050,Traffic Law Enforcement (P),NO,NO,White,White,Male,4.0
99659,Suspicious Person (P),NO,NO,White,White,Male,5.0
79738,Suspicious Person (P),YES,NO,Other,Other,Male,1.0
105823,Suspicious Person (P),NO,NO,White,White,Male,4.0
20798,Traffic Law Enforcement (P),NO,NO,Latino,Latino,Male,2.0
161219,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
135975,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
21681,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
160679,Suspicious Vehicle (P),YES,YES,Black,Black,Male,3.0
29286,Suspicious Person (P),NO,NO,Latino,Latino,Male,1.0
136083,Traffic Law Enforcement (P),YES,YES,White,White,Male,3.0
83443,Suspicious Person (P),NO,NO,Latino,Latino,Female,2.0
130283,Suspicious Person (P),YES,NO,White,White,Male,5.0
121517,Suspicious Person (P),NO,NO,White,White,Male,4.0
3199,Attempt Pick-Up (P),NO,NO,White,White,Female,3.0
70516,Suspicious Person (P),NO,NO,Black,Native American,Male,3.0
50321,Suspicious Person (P),NO,NO,Native American,Native American,Male,4.0
45289,Suspicious Person (P),YES,NO,Black,Black,Male,5.0
86807,Traffic Law Enforcement (P),NO,NO,Black,East African,Male,3.0
136299,Suspicious Person (P),NO,NO,Black,Black,Female,5.0
127405,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,1.0
61113,Traffic Law Enforcement (P),NO,NO,White,White,Female,3.0
136540,Traffic Law Enforcement (P),NO,NO,White,White,Female,1.0
75268,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
22112,Suspicious Person (P),NO,NO,Black,Black,Female,4.0
127199,Suspicious Person (P),NO,NO,White,White,Female,5.0
6732,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,3.0
136537,Traffic Law Enforcement (P),NO,NO,White,White,Male,1.0
66776,Suspicious Person (P),NO,NO,White,White,Female,5.0
116286,Suspicious Person (P),NO,NO,Native American,Native American,Male,3.0
57284,Suspicious Person (P),YES,NO,White,White,Male,3.0
71449,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
101717,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
106208,Suspicious Vehicle (P),NO,NO,White,White,Male,3.0
103259,Suspicious Vehicle (P),NO,NO,Black,Black,Female,4.0
73859,Suspicious Vehicle (P),YES,NO,Native American,Native American,Male,3.0
160168,Suspicious Vehicle (P),NO,NO,Black,Black,Male,3.0
89672,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
104541,Traffic Law Enforcement (P),NO,NO,East African,East African,Male,3.0
159452,Suspicious Vehicle (P),NO,NO,White,White,Male,2.0
138116,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
153255,Suspicious Person (P),NO,NO,White,White,Male,3.0
79961,Suspicious Person (P),NO,NO,White,White,Male,2.0
101682,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
103943,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,3.0
25472,Suspicious Person (P),NO,NO,White,White,Male,1.0
108396,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
93271,Suspicious Person (P),YES,NO,Asian,Asian,Male,4.0
22163,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
99878,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
29100,Attempt Pick-Up (P),NO,NO,Asian,Asian,Female,4.0
89498,Suspicious Vehicle (P),NO,NO,Black,Black,Male,4.0
21849,Suspicious Person (P),NO,NO,White,White,Female,2.0
87527,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
87826,Suspicious Person (P),NO,NO,Native American,Native American,Male,3.0
137686,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
45547,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
40563,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
135190,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
19329,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
105794,Suspicious Person (P),NO,NO,White,White,Male,1.0
53760,Suspicious Vehicle (P),NO,NO,White,White,Male,2.0
48504,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
37174,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
44764,Suspicious Vehicle (P),NO,NO,Other,Other,Male,2.0
79861,Traffic Law Enforcement (P),NO,NO,White,White,Male,3.0
37381,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
36903,Suspicious Vehicle (P),NO,NO,Black,Black,Male,1.0
45702,Traffic Law Enforcement (P),NO,NO,White,Black,Female,5.0
19141,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
144460,Traffic Law Enforcement (P),NO,NO,White,White,Male,1.0
28920,Traffic Law Enforcement (P),NO,NO,White,White,Male,1.0
140321,Suspicious Person (P),NO,NO,White,White,Male,2.0
56323,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,2.0
72881,Traffic Law Enforcement (P),YES,NO,Black,Black,Male,2.0
43078,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
66795,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
35724,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,2.0
59217,Traffic Law Enforcement (P),YES,YES,Black,Black,Female,4.0
73918,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,1.0
91932,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
93702,Suspicious Person (P),NO,NO,White,White,Male,2.0
126018,Suspicious Person (P),NO,NO,White,White,Male,1.0
135915,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
32559,Suspicious Person (P),YES,YES,Black,Black,Male,5.0
36616,Suspicious Vehicle (P),NO,NO,Black,Black,Male,3.0
92634,Suspicious Person (P),NO,NO,Native American,Native American,Female,5.0
90286,Suspicious Person (P),NO,NO,Black,Black,Female,3.0
142260,Suspicious Vehicle (P),NO,NO,Black,Black,Male,1.0
68727,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
160653,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
134278,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
81819,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
133420,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
102984,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
79307,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
139334,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
14540,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
97990,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
81173,Suspicious Person (P),YES,NO,White,White,Male,2.0
120888,Attempt Pick-Up (P),YES,NO,White,White,Female,5.0
149322,Attempt Pick-Up (P),YES,NO,Black,Black,Male,1.0
92265,Suspicious Person (P),NO,NO,Black,Black,Female,2.0
5519,Suspicious Person (P),NO,NO,Black,Black,Female,3.0
3974,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
139341,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
93425,Suspicious Person (P),NO,NO,White,White,Male,2.0
146199,Suspicious Person (P),NO,YES,Black,Black,Male,4.0
133387,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
89313,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
134030,Suspicious Person (P),NO,NO,White,White,Female,3.0
136268,Suspicious Person (P),NO,NO,Other,Other,Male,2.0
13139,Suspicious Person (P),NO,NO,Native American,Native American,Female,5.0
62926,Suspicious Person (P),NO,NO,White,White,Male,5.0
140360,Suspicious Person (P),NO,NO,White,White,Male,5.0
77194,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,1.0
4490,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
67877,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,1.0
12482,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,4.0
54879,Suspicious Person (P),NO,NO,White,White,Male,1.0
90726,Suspicious Vehicle (P),NO,NO,White,White,Male,2.0
80941,Suspicious Person (P),NO,NO,Black,Black,Female,4.0
54907,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,5.0
85072,Suspicious Person (P),NO,NO,White,White,Male,2.0
